Date,Open,High,Low,Close,Volume,Dividend
2019-01-02,95.84,99.05,95.16,98.05,1359500,0
2019-01-03,100.15,103.88,99.12,100.21,3296500,0
2019-01-04,101.88,107.3,101.8,106.0,2349900,0
2019-01-07,105.65,108.98,104.7,107.94,1983700,0
2019-01-08,108.65,110.49,105.2,108.61,1766500,0
2019-01-09,108.99,110.74,108.32,109.96,1553200,0
2019-01-10,109.15,111.49,108.45,110.93,1467700,0
2019-01-11,110.68,111.53,108.75,111.13,1339500,0
2019-01-14,110.02,110.33,107.53,107.58,1681800,0
2019-01-15,108.17,111.77,107.76,111.73,1949700,0
2019-01-16,111.89,113.99,110.81,111.7,2158100,0
2019-01-17,111.62,115.65,111.1,114.62,1926600,0
2019-01-18,115.7,117.37,113.54,117.05,2528300,0
2019-01-22,115.28,115.32,112.14,114.29,2841600,0
2019-01-23,115.14,117.98,114.83,117.0,2480200,0
2019-01-24,117.25,117.98,116.38,117.91,1557400,0
2019-01-25,118.98,121.59,118.37,121.44,1500800,0
2019-01-28,119.87,120.01,117.0,119.21,2012100,0
2019-01-29,119.32,119.99,117.12,119.61,2276500,0
2019-01-30,119.62,121.65,117.66,121.32,1427900,0
2019-01-31,121.41,123.21,120.44,122.96,1678100,0
2019-02-01,124.44,126.51,123.15,126.28,2470400,0
2019-02-04,128.67,129.0,121.43,123.75,3629800,0
2019-02-05,123.39,124.88,121.56,122.87,1889100,0
2019-02-06,122.72,123.1,120.94,121.03,1556500,0
2019-02-07,119.57,120.37,117.31,118.79,1479400,0
2019-02-08,118.03,120.19,117.8,120.14,1057600,0
2019-02-11,120.76,121.4,119.29,120.05,969100,0
2019-02-12,121.7,124.37,121.43,124.26,1701800,0
2019-02-13,125.0,125.3,123.21,125.18,1160400,0
2019-02-14,124.73,126.23,123.94,125.93,1017000,0
2019-02-15,125.44,129.49,125.44,129.42,1299900,0
2019-02-19,128.48,129.78,128.05,128.93,1169700,0
2019-02-20,128.51,130.42,128.45,129.84,1758200,0
2019-02-21,129.63,130.09,126.3,127.55,1019700,0
2019-02-22,127.93,129.85,126.86,129.73,1221500,0
2019-02-25,130.5,133.37,130.5,133.17,1574500,0
2019-02-26,131.85,134.95,131.85,133.29,1396600,0
2019-02-27,132.49,136.19,132.0,136.01,1131400,0
2019-02-28,135.58,137.3,134.37,135.33,1556100,0
2019-03-01,132.89,137.8,132.66,137.75,1445900,0
2019-03-04,138.0,138.32,133.39,136.08,1502200,0
2019-03-05,136.15,136.5,134.26,134.77,1030300,0
2019-03-06,134.57,134.9,130.6,131.12,1241700,0
2019-03-07,131.18,131.2,126.71,128.17,1667100,0
2019-03-08,127.26,128.77,125.7,128.68,1194300,0
2019-03-11,128.97,132.2,128.35,132.04,1306400,0
2019-03-12,132.55,134.87,131.79,134.3,1561000,0
2019-03-13,135.22,136.96,134.48,135.71,1066800,0
2019-03-14,135.87,136.38,133.48,134.88,1361400,0
2019-03-15,135.31,136.65,134.62,136.09,2070700,0
